rule_key,mean_week_profit,ci95_lo,ci95_hi,p_week_pos,p_week_neg
FT|segunda-feira,64.06342418119313,-31.53125,172.4961712043732,0.375,0.125
FT|quarta-feira,59.48952369578185,-70.07015195894054,213.69987781606542,0.3125,0.25
FT|terça-feira,54.907558869570494,-0.8220562532544131,117.9724185726603,0.375,0.125
FH|terça-feira,44.85393588244915,-47.93937823176385,124.371281248331,0.375,0.125
FH|quinta-feira,37.514701936393976,-47.65559879420326,136.51703691799187,0.3125,0.25
FH|sábado,19.3741256557405,-20.318872492574155,63.50330407582221,0.4375,0.3125
FT|sexta-feira,17.000000000000004,0.0,44.06250000000001,0.125,0.0
FT|quinta-feira,14.515877209603786,-95.770706564188,132.4459978863597,0.125,0.0625
FH|sexta-feira,-5.75,-39.53125,32.36171874999843,0.0625,0.1875
FT|domingo,-6.1608877666294575,-32.882960986346006,14.400297686457634,0.0625,0.125
FH|quarta-feira,-8.156618572771547,-72.03312823176384,60.23394380770623,0.1875,0.3125
FT|sábado,-11.703978288918734,-107.3627967361361,97.15746452026067,0.1875,0.3125
FH|domingo,-34.411082211881876,-93.75966442376375,0.0,0.0,0.125
